[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:25:41 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/5/2024 11:53:29 PM	1	1	NPOC	22.48	4.915	NPOC:5.147mg/L TN:-2338mg/L	31	1	50	1.000	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/5/2024 11:58:58 PM	1	2	NPOC	23.63	5.185	NPOC:5.147mg/L TN:-2338mg/L	31	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:04:28 AM	1	3	NPOC	23.34	5.117	NPOC:5.147mg/L TN:-2338mg/L	31	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:08:24 AM	1	4	NPOC	23.43	5.138	NPOC:5.147mg/L TN:-2338mg/L	31	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/5/2024 11:53:29 PM	1	1	TN	1311	-2320	NPOC:5.147mg/L TN:-2338mg/L	31	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/5/2024 11:58:58 PM	1	2	TN	1313	-2324	NPOC:5.147mg/L TN:-2338mg/L	31	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:04:28 AM	1	3	TN	1338	-2368	NPOC:5.147mg/L TN:-2338mg/L	31	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:21:09 AM	1	1	NPOC	22.43	4.904	NPOC:4.974mg/L TN:-2367mg/L	32	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:26:39 AM	1	2	NPOC	25.31	5.579	NPOC:4.974mg/L TN:-2367mg/L	32	1	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:32:11 AM	1	3	NPOC	23.59	5.176	NPOC:4.974mg/L TN:-2367mg/L	32	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:37:19 AM	1	4	NPOC	22.17	4.843	NPOC:4.974mg/L TN:-2367mg/L	32	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:21:09 AM	1	1	TN	1324	-2344	NPOC:4.974mg/L TN:-2367mg/L	32	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:26:39 AM	1	2	TN	1349	-2388	NPOC:4.974mg/L TN:-2367mg/L	32	0	50	1.000	
Unknown	NPOC/TN	DIT_01_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:32:11 AM	1	3	TN	1338	-2368	NPOC:4.974mg/L TN:-2367mg/L	32	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:50:04 AM	1	1	NPOC	23.70	5.201	NPOC:5.233mg/L TN:-2422mg/L	33	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:55:34 AM	1	2	NPOC	23.67	5.194	NPOC:5.233mg/L TN:-2422mg/L	33	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:01:03 AM	1	3	NPOC	24.14	5.305	NPOC:5.233mg/L TN:-2422mg/L	33	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:50:04 AM	1	1	TN	1369	-2424	NPOC:5.233mg/L TN:-2422mg/L	33	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:55:34 AM	1	2	TN	1385	-2452	NPOC:5.233mg/L TN:-2422mg/L	33	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:01:03 AM	1	3	TN	1351	-2392	NPOC:5.233mg/L TN:-2422mg/L	33	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:13:52 AM	1	1	NPOC	24.86	5.473	NPOC:5.598mg/L TN:-2482mg/L	34	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:19:23 AM	1	2	NPOC	25.78	5.689	NPOC:5.598mg/L TN:-2482mg/L	34	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:24:54 AM	1	3	NPOC	25.53	5.631	NPOC:5.598mg/L TN:-2482mg/L	34	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:13:52 AM	1	1	TN	1373	-2431	NPOC:5.598mg/L TN:-2482mg/L	34	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:19:23 AM	1	2	TN	1418	-2511	NPOC:5.598mg/L TN:-2482mg/L	34	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:24:54 AM	1	3	TN	1415	-2505	NPOC:5.598mg/L TN:-2482mg/L	34	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:37:43 AM	1	1	NPOC	24.00	5.272	NPOC:5.299mg/L TN:-2477mg/L	35	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:43:14 AM	1	2	NPOC	24.07	5.288	NPOC:5.299mg/L TN:-2477mg/L	35	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:48:44 AM	1	3	NPOC	24.28	5.337	NPOC:5.299mg/L TN:-2477mg/L	35	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:37:43 AM	1	1	TN	1392	-2464	NPOC:5.299mg/L TN:-2477mg/L	35	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:43:14 AM	1	2	TN	1409	-2495	NPOC:5.299mg/L TN:-2477mg/L	35	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:48:44 AM	1	3	TN	1397	-2473	NPOC:5.299mg/L TN:-2477mg/L	35	0	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:01:33 AM	1	1	NPOC	1.275	-0.05779	NPOC:0.03782mg/L TN:5.738mg/L	36	1	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:06:13 AM	1	2	NPOC	1.414	-0.02519	NPOC:0.03782mg/L TN:5.738mg/L	36	0	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:10:15 AM	1	3	NPOC	1.780	0.06065	NPOC:0.03782mg/L TN:5.738mg/L	36	0	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:14:40 AM	1	4	NPOC	1.854	0.07800	NPOC:0.03782mg/L TN:5.738mg/L	36	0	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:01:33 AM	1	1	TN	14.50	-16.23	NPOC:0.03782mg/L TN:5.738mg/L	36	1	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:06:13 AM	1	2	TN	5.811	-0.7873	NPOC:0.03782mg/L TN:5.738mg/L	36	0	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:10:15 AM	1	3	TN	0.000	9.540	NPOC:0.03782mg/L TN:5.738mg/L	36	0	50	1.000	
Unknown	NPOC/TN	Blank 4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:14:40 AM	1	4	TN	0.6079	8.460	NPOC:0.03782mg/L TN:5.738mg/L	36	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:26:23 AM	1	1	NPOC	1.706	0.04329	NPOC:0.2856mg/L TN:-2.860mg/L	37	1	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:31:01 AM	1	2	NPOC	2.742	0.2863	NPOC:0.2856mg/L TN:-2.860mg/L	37	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:35:41 AM	1	3	NPOC	2.353	0.1950	NPOC:0.2856mg/L TN:-2.860mg/L	37	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:41:12 AM	1	4	NPOC	3.122	0.3754	NPOC:0.2856mg/L TN:-2.860mg/L	37	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:26:23 AM	1	1	TN	7.391	-3.595	NPOC:0.2856mg/L TN:-2.860mg/L	37	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:31:01 AM	1	2	TN	6.505	-2.021	NPOC:0.2856mg/L TN:-2.860mg/L	37	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:35:41 AM	1	3	TN	7.035	-2.963	NPOC:0.2856mg/L TN:-2.860mg/L	37	0	50	1.000	
Unknown	NPOC/TN	CKSTD2-1ppmTN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:41:12 AM	1	4	TN	12.88	-13.35	NPOC:0.2856mg/L TN:-2.860mg/L	37	1	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:52:42 AM	1	1	NPOC	1.079	-0.1038	NPOC:-0.03191mg/L TN:6.773mg/L	38	0	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 2:56:56 AM	1	2	NPOC	2.243	0.1692	NPOC:-0.03191mg/L TN:6.773mg/L	38	1	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:00:49 AM	1	3	NPOC	1.621	0.02336	NPOC:-0.03191mg/L TN:6.773mg/L	38	0	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:04:47 AM	1	4	NPOC	1.456	-0.01534	NPOC:-0.03191mg/L TN:6.773mg/L	38	0	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:52:42 AM	1	1	TN	1.519	6.841	NPOC:-0.03191mg/L TN:6.773mg/L	38	0	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 2:56:56 AM	1	2	TN	1.368	7.109	NPOC:-0.03191mg/L TN:6.773mg/L	38	0	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:00:49 AM	1	3	TN	0.6628	8.362	NPOC:-0.03191mg/L TN:6.773mg/L	38	1	50	1.000	
Unknown	NPOC/TN	Blank 5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:04:47 AM	1	4	TN	1.784	6.370	NPOC:-0.03191mg/L TN:6.773mg/L	38	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:17:32 AM	1	1	NPOC	14.28	2.992	NPOC:3.186mg/L TN:-2517mg/L	39	1	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:22:58 AM	1	2	NPOC	15.50	3.278	NPOC:3.186mg/L TN:-2517mg/L	39	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:28:26 AM	1	3	NPOC	14.95	3.149	NPOC:3.186mg/L TN:-2517mg/L	39	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:33:53 AM	1	4	NPOC	14.87	3.131	NPOC:3.186mg/L TN:-2517mg/L	39	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:17:32 AM	1	1	TN	1342	-2376	NPOC:3.186mg/L TN:-2517mg/L	39	1	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:22:58 AM	1	2	TN	1446	-2560	NPOC:3.186mg/L TN:-2517mg/L	39	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:28:26 AM	1	3	TN	1406	-2489	NPOC:3.186mg/L TN:-2517mg/L	39	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:33:53 AM	1	4	TN	1412	-2500	NPOC:3.186mg/L TN:-2517mg/L	39	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:46:38 AM	1	1	NPOC	24.13	5.302	NPOC:5.253mg/L TN:-2478mg/L	40	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:52:08 AM	1	2	NPOC	23.83	5.232	NPOC:5.253mg/L TN:-2478mg/L	40	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 3:57:37 AM	1	3	NPOC	23.80	5.225	NPOC:5.253mg/L TN:-2478mg/L	40	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:46:38 AM	1	1	TN	1380	-2443	NPOC:5.253mg/L TN:-2478mg/L	40	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:52:08 AM	1	2	TN	1403	-2484	NPOC:5.253mg/L TN:-2478mg/L	40	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 3:57:37 AM	1	3	TN	1416	-2507	NPOC:5.253mg/L TN:-2478mg/L	40	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:10:26 AM	1	1	NPOC	13.64	2.842	NPOC:2.836mg/L TN:-2501mg/L	41	0	50	1.000	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:15:55 AM	1	2	NPOC	12.91	2.671	NPOC:2.836mg/L TN:-2501mg/L	41	1	50	1.000	
Unknown	NPOC/TN	DIT_01_FL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 4:21:25 AM	1	3	NPOC	13.32	2.767	NPOC:2.836mg/L TN:-2501mg/L	41	0	50	1.000	
