[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	6/30/2024 9:23:38 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DIT_05_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:25:50 AM	1	1	NPOC	10.34	2.252	NPOC:2.254mg/L TN:225.1mg/L	0	50	
Unknown	NPOC/TN	DIT_05_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:28:54 AM	1	2	NPOC	9.933	2.156	NPOC:2.254mg/L TN:225.1mg/L	1	50	
Unknown	NPOC/TN	DIT_05_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:31:58 AM	1	3	NPOC	10.47	2.282	NPOC:2.254mg/L TN:225.1mg/L	0	50	
Unknown	NPOC/TN	DIT_05_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:35:07 AM	1	4	NPOC	10.24	2.228	NPOC:2.254mg/L TN:225.1mg/L	0	50	
Unknown	NPOC/TN	DIT_05_SL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 1:25:50 AM	1	1	TN	2040	225.1	NPOC:2.254mg/L TN:225.1mg/L	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:46:51 AM	1	1	NPOC	2.228	0.3391	NPOC:0.3395mg/L TN:2.081mg/L	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:49:28 AM	1	2	NPOC	2.216	0.3362	NPOC:0.3395mg/L TN:2.081mg/L	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:52:09 AM	1	3	NPOC	2.472	0.3966	NPOC:0.3395mg/L TN:2.081mg/L	1	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 1:54:45 AM	1	4	NPOC	2.246	0.3433	NPOC:0.3395mg/L TN:2.081mg/L	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 1:46:51 AM	1	1	TN	18.86	2.081	NPOC:0.3395mg/L TN:2.081mg/L	0	50	
Unknown	NPOC/TN	CKSTD3-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:06:29 AM	1	1	NPOC	5.886	1.202	NPOC:1.112mg/L TN:1.361mg/L	1	50	
Unknown	NPOC/TN	CKSTD3-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:09:27 AM	1	2	NPOC	5.446	1.098	NPOC:1.112mg/L TN:1.361mg/L	0	50	
Unknown	NPOC/TN	CKSTD3-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:12:19 AM	1	3	NPOC	5.444	1.097	NPOC:1.112mg/L TN:1.361mg/L	0	50	
Unknown	NPOC/TN	CKSTD3-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:15:16 AM	1	4	NPOC	5.635	1.142	NPOC:1.112mg/L TN:1.361mg/L	0	50	
Unknown	NPOC/TN	CKSTD3-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 2:06:29 AM	1	1	TN	12.33	1.361	NPOC:1.112mg/L TN:1.361mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:25:42 AM	1	1	NPOC	1.508	0.1693	NPOC:0.1497mg/L TN:0.5577mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:28:12 AM	1	2	NPOC	1.417	0.1479	NPOC:0.1497mg/L TN:0.5577mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:30:44 AM	1	3	NPOC	1.349	0.1318	NPOC:0.1497mg/L TN:0.5577mg/L	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 2:25:42 AM	1	1	TN	5.053	0.5577	NPOC:0.1497mg/L TN:0.5577mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:42:33 AM	1	1	NPOC	10.04	2.181	NPOC:2.185mg/L TN:217.5mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:45:34 AM	1	2	NPOC	10.11	2.197	NPOC:2.185mg/L TN:217.5mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 2:48:33 AM	1	3	NPOC	10.02	2.176	NPOC:2.185mg/L TN:217.5mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 2:42:33 AM	1	1	TN	1971	217.5	NPOC:2.185mg/L TN:217.5mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:00:20 AM	1	1	NPOC	9.571	2.070	NPOC:2.111mg/L TN:218.3mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:03:21 AM	1	2	NPOC	9.937	2.157	NPOC:2.111mg/L TN:218.3mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:06:24 AM	1	3	NPOC	9.728	2.107	NPOC:2.111mg/L TN:218.3mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 3:00:20 AM	1	1	TN	1978	218.3	NPOC:2.111mg/L TN:218.3mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:18:12 AM	1	1	NPOC	9.417	2.034	NPOC:1.907mg/L TN:224.6mg/L	1	50	
Unknown	NPOC/TN	DIT_06_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:21:02 AM	1	2	NPOC	9.007	1.937	NPOC:1.907mg/L TN:224.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:23:52 AM	1	3	NPOC	8.696	1.864	NPOC:1.907mg/L TN:224.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:26:45 AM	1	4	NPOC	8.937	1.921	NPOC:1.907mg/L TN:224.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 3:18:12 AM	1	1	TN	2035	224.6	NPOC:1.907mg/L TN:224.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:38:29 AM	1	1	NPOC	8.294	1.769	NPOC:1.730mg/L TN:220.0mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:41:33 AM	1	2	NPOC	8.804	1.890	NPOC:1.730mg/L TN:220.0mg/L	1	50	
Unknown	NPOC/TN	DIT_06_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:44:28 AM	1	3	NPOC	8.186	1.744	NPOC:1.730mg/L TN:220.0mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:47:16 AM	1	4	NPOC	7.907	1.678	NPOC:1.730mg/L TN:220.0mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 3:38:29 AM	1	1	TN	1993	220.0	NPOC:1.730mg/L TN:220.0mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 3:59:00 AM	1	1	NPOC	8.399	1.794	NPOC:1.767mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:02:00 AM	1	2	NPOC	8.009	1.702	NPOC:1.767mg/L TN:221.1mg/L	1	50	
Unknown	NPOC/TN	DIT_06_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:04:59 AM	1	3	NPOC	8.111	1.726	NPOC:1.767mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:07:52 AM	1	4	NPOC	8.344	1.781	NPOC:1.767mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 3:59:00 AM	1	1	TN	2003	221.1	NPOC:1.767mg/L TN:221.1mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:19:36 AM	1	1	NPOC	10.24	2.228	NPOC:2.223mg/L TN:221.2mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:22:46 AM	1	2	NPOC	10.21	2.221	NPOC:2.223mg/L TN:221.2mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:25:43 AM	1	3	NPOC	10.20	2.219	NPOC:2.223mg/L TN:221.2mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 4:19:36 AM	1	1	TN	2004	221.2	NPOC:2.223mg/L TN:221.2mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:37:31 AM	1	1	NPOC	9.681	2.096	NPOC:2.124mg/L TN:221.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:40:33 AM	1	2	NPOC	9.938	2.157	NPOC:2.124mg/L TN:221.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:43:42 AM	1	3	NPOC	9.774	2.118	NPOC:2.124mg/L TN:221.6mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 4:37:31 AM	1	1	TN	2008	221.6	NPOC:2.124mg/L TN:221.6mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:55:29 AM	1	1	NPOC	1.803	0.2389	NPOC:0.2164mg/L TN:1.958mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 4:58:11 AM	1	2	NPOC	1.650	0.2028	NPOC:0.2164mg/L TN:1.958mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:00:45 AM	1	3	NPOC	1.945	0.2724	NPOC:0.2164mg/L TN:1.958mg/L	1	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:03:25 AM	1	4	NPOC	1.670	0.2075	NPOC:0.2164mg/L TN:1.958mg/L	0	50	
Unknown	NPOC/TN	Blank7	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 4:55:29 AM	1	1	TN	17.74	1.958	NPOC:0.2164mg/L TN:1.958mg/L	0	50	
Unknown	NPOC/TN	CKSTD4-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:15:09 AM	1	1	NPOC	6.280	1.294	NPOC:1.289mg/L TN:1.744mg/L	0	50	
Unknown	NPOC/TN	CKSTD4-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:18:11 AM	1	2	NPOC	6.963	1.455	NPOC:1.289mg/L TN:1.744mg/L	1	50	
Unknown	NPOC/TN	CKSTD4-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:21:07 AM	1	3	NPOC	6.396	1.322	NPOC:1.289mg/L TN:1.744mg/L	0	50	
Unknown	NPOC/TN	CKSTD4-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:24:01 AM	1	4	NPOC	6.100	1.252	NPOC:1.289mg/L TN:1.744mg/L	0	50	
Unknown	NPOC/TN	CKSTD4-1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 5:15:09 AM	1	1	TN	15.80	1.744	NPOC:1.289mg/L TN:1.744mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:35:45 AM	1	1	NPOC	1.967	0.2775	NPOC:0.2881mg/L TN:1.095mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:38:25 AM	1	2	NPOC	2.095	0.3077	NPOC:0.2881mg/L TN:1.095mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:41:01 AM	1	3	NPOC	1.973	0.2790	NPOC:0.2881mg/L TN:1.095mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 5:35:45 AM	1	1	TN	9.925	1.095	NPOC:0.2881mg/L TN:1.095mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:52:49 AM	1	1	NPOC	6.855	1.430	NPOC:1.400mg/L TN:223.9mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:55:45 AM	1	2	NPOC	6.685	1.390	NPOC:1.400mg/L TN:223.9mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 5:58:43 AM	1	3	NPOC	6.394	1.321	NPOC:1.400mg/L TN:223.9mg/L	1	50	
Unknown	NPOC/TN	DIT_06_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:01:37 AM	1	4	NPOC	6.642	1.380	NPOC:1.400mg/L TN:223.9mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 5:52:49 AM	1	1	TN	2029	223.9	NPOC:1.400mg/L TN:223.9mg/L	0	50	
Unknown	NPOC/TN	DIT_06_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 6:13:21 AM	1	1	NPOC	5.910	1.207	NPOC:1.208mg/L TN:225.8mg/L	0	50	
